NO,SAMPLE_ID,식품코드,DB군,식품명,연도,지역 / 제조사,1회제공량,에너지(㎉),단백질(g),지방(g),탄수화물(g),총당류(g),나트륨(㎎),콜레스테롤(㎎),총 포화 지방산(g),트랜스 지방산(g),성분표출처
6224,D016801-ZZ-AVG,D016801,음식,생크림케이크1호C,2019,뚜레쥬르,562,1535,23,-,-,99,480,-,53,-,식약처('19)
6225,D016802-ZZ-AVG,D016802,음식,생크림케이크1호A,2019,뚜레쥬르,500,1310,16,-,-,79,330,-,52,-,식약처('19)
6226,D016803-ZZ-AVG,D016803,음식,생크림케이크2호E,2019,뚜레쥬르,705,2025,32,-,-,136,680,-,66,-,식약처('19)
6227,D016804-ZZ-AVG,D016804,음식,생크림케이크2호D,2019,뚜레쥬르,717,1960,31,-,-,144,680,-,61,-,식약처('19)
6228,D016805-ZZ-AVG,D016805,음식,오!해피 복숭아 케이크,2019,뚜레쥬르,72,205,3,-,-,18,90,-,5,-,식약처('19)
6229,D016806-ZZ-AVG,D016806,음식,유자레몬마카롱,2019,뚜레쥬르,25,95,2,-,-,8,15,-,3,-,식약처('19)
6230,D016807-ZZ-AVG,D016807,음식,채석장에 간 띠띠뽀와 디젤,2019,뚜레쥬르,100,350,5,-,-,22,150,-,11,-,식약처('19)
6231,D016808-ZZ-AVG,D016808,음식,브라우니 쿠키샌드,2019,뚜레쥬르,56,266,4,-,-,21,141,-,8,-,식약처('19)
6232,D016809-ZZ-AVG,D016809,음식,띠띠뽀의 기차마을,2019,뚜레쥬르,770,3095,5,-,-,26,160,-,13,-,식약처('19)
6233,D016810-ZZ-AVG,D016810,음식,클래식 롤케이크,2019,뚜레쥬르,100,360,6,-,-,30,250,-,7,-,식약처('19)
6234,D016811-ZZ-AVG,D016811,음식,클래식 딸기잼 롤케이크,2019,뚜레쥬르,100,315,6,-,-,28,260,-,2.1,-,식약처('19)
6235,D016812-ZZ-AVG,D016812,음식,블루베리 더블크림 롤케이크,2019,뚜레쥬르,100,385,6,-,-,28,280,-,9,-,식약처('19)
6236,D016813-ZZ-AVG,D016813,음식,그랑드카페모카 롤케이크,2019,뚜레쥬르,100,375,6,-,-,28,260,-,9,-,식약처('19)
6237,D016814-ZZ-AVG,D016814,음식,더블초코 롤케이크,2019,뚜레쥬르,100,383,7,-,-,30,141,-,3.3,-,식약처('19)
6238,D016815-ZZ-AVG,D016815,음식,제주첫물녹차 롤케이크,2019,뚜레쥬르,100,365,6,-,-,30,240,-,8,-,식약처('19)
6239,D016816-ZZ-AVG,D016816,음식,허니월넛 롤케이크,2019,뚜레쥬르,100,390,7,-,-,25,290,-,8,-,식약처('19)
6240,D016817-ZZ-AVG,D016817,음식,달콤 밤만주,2019,뚜레쥬르,54,171,4,-,-,16,54,-,1.1,-,식약처('19)
6241,D016818-ZZ-AVG,D016818,음식,우리 유자 카스테라,2019,뚜레쥬르,100,310,7,-,-,35,102,-,0.8,-,식약처('19)
6242,D016819-ZZ-AVG,D016819,음식,생크림케이크1호B,2019,뚜레쥬르,460,1345,21,-,-,90,470,-,45,-,식약처('19)
6243,D016820-ZZ-AVG,D016820,음식,생크림케이크1호D,2019,뚜레쥬르,547,1460,23,-,-,107,480,-,47,-,식약처('19)
6244,D016821-ZZ-AVG,D016821,음식,생크림케이크2호C,2019,뚜레쥬르,778,2155,32,-,-,145,680,-,72,-,식약처('19)
6245,D016822-ZZ-AVG,D016822,음식,클래식 파운드,2019,뚜레쥬르,100,450,6,-,-,25,217,-,13,-,식약처('19)
6246,D016823-ZZ-AVG,D016823,음식,호두 파운드,2019,뚜레쥬르,100,484,7,-,-,23,223,-,13,-,식약처('19)
6247,D016824-ZZ-AVG,D016824,음식,클래식 카스테라,2019,뚜레쥬르,100,306,8,-,-,39,189,-,2.2,-,식약처('19)
6248,D016825-ZZ-AVG,D016825,음식,제주 첫물녹차 카스테라,2019,뚜레쥬르,100,296,8,-,-,36,194,-,2.2,-,식약처('19)
6249,D016826-ZZ-AVG,D016826,음식,생크림케이크3호B,2019,뚜레쥬르,889,2570,40,-,-,168,880,-,88,-,식약처('19)
6250,D016827-ZZ-AVG,D016827,음식,생크림케이크3호C,2019,뚜레쥬르,970,2650,41,-,-,195,900,-,84,-,식약처('19)
6251,D016828-ZZ-AVG,D016828,음식,초코쉬폰2호B,2019,뚜레쥬르,638,2185,26,-,-,167,730,-,76,-,식약처('19)
6252,D016829-ZZ-AVG,D016829,음식,그린티쉬폰2호B,2019,뚜레쥬르,698,2115,25,-,-,118,610,-,83,-,식약처('19)
6253,D016830-ZZ-AVG,D016830,음식,블루베리쉬폰2호B,2019,뚜레쥬르,705,2220,25,-,-,142,610,-,87,-,식약처('19)
6254,D016831-ZZ-AVG,D016831,음식,초코생크림케이크1호,2019,뚜레쥬르,556,1620,21,-,-,133,590,-,49,-,식약처('19)
6255,D016832-ZZ-AVG,D016832,음식,초코생크림케이크2호,2019,뚜레쥬르,798,2315,31,-,-,190,870,-,68,-,식약처('19)
6256,D016833-ZZ-AVG,D016833,음식,블루베리하트케이크,2019,뚜레쥬르,619,1970,23,-,-,119,300,-,72,-,식약처('19)
6257,D016834-ZZ-AVG,D016834,음식,생크림케이크2호A,2019,뚜레쥬르,719,2000,32,-,-,135,680,-,65,-,식약처('19)
6258,D016835-ZZ-AVG,D016835,음식,생크림케이크3호A,2019,뚜레쥬르,973,2710,42,-,-,183,900,-,90,-,식약처('19)
6259,D016836-ZZ-AVG,D016836,음식,초코쉬폰2호A,2019,뚜레쥬르,616,2090,26,-,-,123,660,-,80,-,식약처('19)
6260,D016837-ZZ-AVG,D016837,음식,그린티쉬폰2호A,2019,뚜레쥬르,664,2045,26,-,-,122,660,-,75,-,식약처('19)
6261,D016838-ZZ-AVG,D016838,음식,블루베리쉬폰2호A,2019,뚜레쥬르,667,2015,25,-,-,168,650,-,72,-,식약처('19)
6262,D016839-ZZ-AVG,D016839,음식,초코생크림케이크3호,2019,뚜레쥬르,1019,3090,42,-,-,251,1170,-,92,-,식약처('19)
6263,D016840-ZZ-AVG,D016840,음식,요거딸기생크림케이크,2019,뚜레쥬르,717,1930,26,-,-,135,670,-,60,-,식약처('19)
6264,D016841-ZZ-AVG,D016841,음식,순매직베리케이크,2019,뚜레쥬르,921,2660,32,-,-,99,820,-,97,-,식약처('19)
6265,D016842-ZZ-AVG,D016842,음식,순매직딸기케이크,2019,뚜레쥬르,1022,2570,24,-,-,141,410,-,116,-,식약처('19)
6266,D016843-ZZ-AVG,D016843,음식,스윗소원상자,2019,뚜레쥬르,622,1485,23,-,-,117,450,-,40,-,식약처('19)
6267,D016844-ZZ-AVG,D016844,음식,티라미수 타르트,2019,뚜레쥬르,40,155,3,-,-,8,95,-,4.6,-,식약처('19)
6268,D016845-ZZ-AVG,D016845,음식,유자 치즈 케이크,2019,뚜레쥬르,800,2315,42,-,-,164,980,-,75,-,식약처('19)
6269,D016846-ZZ-AVG,D016846,음식,진한 치즈 & 달콤한 고구마 케이크,2019,뚜레쥬르,79,220,3,-,-,15,100,-,8,-,식약처('19)
6270,D016847-ZZ-AVG,D016847,음식,클라우드 쉬폰,2019,뚜레쥬르,89,260,6,-,-,21,85,-,7,-,식약처('19)
6271,D016848-ZZ-AVG,D016848,음식,더블초코마카롱,2019,뚜레쥬르,25,110,1,-,-,9,15,-,3.3,-,식약처('19)
6272,D016849-ZZ-AVG,D016849,음식,솔티드카라멜마카롱,2019,뚜레쥬르,25,105,1,-,-,10,25,-,3.1,-,식약처('19)
6273,D016850-ZZ-AVG,D016850,음식,행복하면 돼지,2019,뚜레쥬르,542,1630,19,-,-,130,560,-,50,-,식약처('19)
6274,D016851-ZZ-AVG,D016851,음식,까망쿠키 치즈케이크,2019,뚜레쥬르,80,300,4,-,-,17,150,-,9,-,식약처('19)
6275,D016852-ZZ-AVG,D016852,음식,쇼콜라갸또(조각),2019,뚜레쥬르,82,285,4,-,-,21,210,-,9,-,식약처('19)
6276,D016853-ZZ-AVG,D016853,음식,순우유딸기무스(조각),2019,뚜레쥬르,66,155,1,-,-,10,60,-,1.2,-,식약처('19)
6277,D016854-ZZ-AVG,D016854,음식,스트로베리 치즈 스퀘어,2019,뚜레쥬르,646,1555,23,-,-,106,490,-,54,-,식약처('19)
6278,D016855-ZZ-AVG,D016855,음식,골든애플롤,2019,뚜레쥬르,100,355,6,-,-,28,220,-,6,-,식약처('19)
6279,D016856-ZZ-AVG,D016856,음식,몽블랑 마카롱,2019,뚜레쥬르,23,85,1,-,-,10,5,-,2.2,-,식약처('19)
6280,D016857-ZZ-AVG,D016857,음식,티라미수 마카롱,2019,뚜레쥬르,25,100,1,-,-,8,20,-,4.1,-,식약처('19)
6281,D016858-ZZ-AVG,D016858,음식,수플레치즈타임,2019,뚜레쥬르,175,519,27,-,-,48,179,-,3,-,식약처('19)
6282,D016859-ZZ-AVG,D016859,음식,즐거운 초코바나나 케이크,2019,뚜레쥬르,63,225,2,-,-,16,90,-,7,-,식약처('19)
6283,D016860-ZZ-AVG,D016860,음식,초코 골드 레이어 케이크,2019,뚜레쥬르,58,220,3,-,-,11,60,-,8,-,식약처('19)
6284,D016861-ZZ-AVG,D016861,음식,촉촉한초코타임,2019,뚜레쥬르,195,913,12,-,-,96,255,-,21,-,식약처('19)
6285,D016862-ZZ-AVG,D016862,음식,행복한 플라워하트 케이크,2019,뚜레쥬르,55,205,2,-,-,10,60,-,8,-,식약처('19)
6286,D016864-ZZ-AVG,D016864,음식,스윗마들렌(마들렌),2019,뚜레쥬르,60,72,1,-,-,0,17,-,4,-,식약처('19)
6287,D016865-ZZ-AVG,D016865,음식,스윗마들렌(레드벨벳마들렌),2019,뚜레쥬르,15,71,1,-,-,0,16,-,4,-,식약처('19)
6288,D016866-ZZ-AVG,D016866,음식,스윗마들렌(초코마들렌),2019,뚜레쥬르,15,72,1,-,-,0,19,-,4,-,식약처('19)
6289,D016867-ZZ-AVG,D016867,음식,크림치즈타르트,2019,뚜레쥬르,40,190,3,-,-,6,70,-,7,-,식약처('19)
6290,D016868-ZZ-AVG,D016868,음식,쁘띠 복숭아 케이크,2019,뚜레쥬르,136,350,5,-,-,32,180,-,8,-,식약처('19)
6291,D016869-ZZ-AVG,D016869,음식,쁘띠 한라봉&오렌지 케이크,2019,뚜레쥬르,145,355,5,-,-,31,160,-,8,-,식약처('19)
6292,D016870-ZZ-AVG,D016870,음식,오! 해피 한라봉&오렌지 케이크,2019,뚜레쥬르,75,185,3,-,-,16,75,-,4.7,-,식약처('19)
6293,D016871-ZZ-AVG,D016871,음식,클라우드 스트로베리 치즈케이크,2019,뚜레쥬르,77,315,3,-,-,34,110,-,8,-,식약처('19)
6294,D016872-ZZ-AVG,D016872,음식,쇼콜라 갸또,2019,뚜레쥬르,71,265,3,-,-,15,105,-,8,-,식약처('19)
6295,D016873-ZZ-AVG,D016873,음식,트윙클 초코별 케이크,2019,뚜레쥬르,71,270,3,-,-,15,110,-,8,-,식약처('19)
6296,D016874-ZZ-AVG,D016874,음식,더블 초코 스퀘어,2019,뚜레쥬르,67,240,3,-,-,16,90,-,8,-,식약처('19)
6297,D016875-ZZ-AVG,D016875,음식,러브 브라우니 초코케이크,2019,뚜레쥬르,62,245,3,-,-,14,90,-,8,-,식약처('19)
6298,D016876-ZZ-AVG,D016876,음식,고구마 케이크 1호,2019,뚜레쥬르,78,180,3,-,-,12,50,-,6,-,식약처('19)
6299,D016877-ZZ-AVG,D016877,음식,고구마 케이크 2호,2019,뚜레쥬르,77,180,3,-,-,11,45,-,6,-,식약처('19)
6300,D016878-ZZ-AVG,D016878,음식,고구마 케이크 3호,2019,뚜레쥬르,73,165,3,-,-,11,45,-,6,-,식약처('19)
6301,D016879-ZZ-AVG,D016879,음식,엔젤 프레즈 쉬폰,2019,뚜레쥬르,73,385,2,-,-,14,65,-,5,-,식약처('19)
6302,D016880-ZZ-AVG,D016880,음식,모찌모찌 그린티,2019,뚜레쥬르,65,250,3,-,-,13,105,-,8,-,식약처('19)
6303,D016881-ZZ-AVG,D016881,음식,마카롱 판타지아,2019,뚜레쥬르,56,225,2,-,-,12,75,-,8,-,식약처('19)
6304,D016882-ZZ-AVG,D016882,음식,케이크속에순우유 (조각),2019,뚜레쥬르,71,205,3,-,-,15,80,-,8,-,식약처('19)
6305,D016883-ZZ-AVG,D016883,음식,쇼콜라더롤라운드케이크,2019,뚜레쥬르,76,295,4,-,-,17,60,-,12,-,식약처('19)
6306,D016884-ZZ-AVG,D016884,음식,커피향가득한카페티라미수,2019,뚜레쥬르,69,145,2,-,-,8,60,-,5,-,식약처('19)
6307,D016885-ZZ-AVG,D016885,음식,정말 진한 순치즈 케이크,2019,뚜레쥬르,74,225,3,-,-,15,130,-,10,-,식약처('19)
6308,D016886-ZZ-AVG,D016886,음식,티라미수롤,2019,뚜레쥬르,100,330,6,-,-,23,195,-,7,-,식약처('19)
6309,D016887-ZZ-AVG,D016887,음식,곰돌이와함께하는파티케이크,2019,뚜레쥬르,54,225,2,-,-,14,45,-,8,-,식약처('19)
6310,D016888-ZZ-AVG,D016888,음식,클래식치즈케이크3호,2019,뚜레쥬르,70,190,4,-,-,12,150,-,7,-,식약처('19)
6311,D016889-ZZ-AVG,D016889,음식,마스카포네티라미수,2019,뚜레쥬르,72,215,4,-,-,9,25,-,6,-,식약처('19)
6312,D016890-ZZ-AVG,D016890,음식,아이스박스케이크,2019,뚜레쥬르,72,270,3,-,-,12,115,-,12,-,식약처('19)
6313,D016891-ZZ-AVG,D016891,음식,케이크속에순우유,2019,뚜레쥬르,79,250,4,-,-,15,90,-,10,-,식약처('19)
6314,D016892-ZZ-AVG,D016892,음식,고구마티라미스를만나다,2019,뚜레쥬르,77,230,3,-,-,15,65,-,9,-,식약처('19)
6315,D016893-ZZ-AVG,D016893,음식,클래식녹차케이크(대),2019,뚜레쥬르,62,245,3,-,-,13,100,-,8,-,식약처('19)
6316,D016894-ZZ-AVG,D016894,음식,사랑을전하는가나슈케익,2019,뚜레쥬르,64,250,6,-,-,16,120,-,7,-,식약처('19)
6317,D016895-ZZ-AVG,D016895,음식,달콤화이트초코케익3호,2019,뚜레쥬르,66,240,3,-,-,12,90,-,8,-,식약처('19)
6318,D016896-ZZ-AVG,D016896,음식,순우유딸기무스,2019,뚜레쥬르,77,195,3,-,-,17,75,-,1.7,-,식약처('19)
6319,D016897-ZZ-AVG,D016897,음식,스위트러브초코,2019,뚜레쥬르,60,230,2,-,-,14,80,-,8,-,식약처('19)
6320,D016898-ZZ-AVG,D016898,음식,호두파이,2019,뚜레쥬르,66,275,6,-,-,15,65,-,4.4,-,식약처('19)
6321,D016899-ZZ-AVG,D016899,음식,진한초코케이크,2019,뚜레쥬르,67,185,2,-,-,14,70,-,4.9,-,식약처('19)
6322,D016900-ZZ-AVG,D016900,음식,생크림케이크5호B,2019,뚜레쥬르,70,195,3,-,-,13,65,-,7,-,식약처('19)
6323,D016901-ZZ-AVG,D016901,음식,티라미슈B,2019,뚜레쥬르,75,215,3,-,-,16,75,-,7,-,식약처('19)
6324,D016902-ZZ-AVG,D016902,음식,딸기티라미슈A,2019,뚜레쥬르,73,205,3,-,-,15,100,-,6,-,식약처('19)
6325,D016903-ZZ-AVG,D016903,음식,클래식치즈케이크1호,2019,뚜레쥬르,78,165,4,-,-,10,140,-,6,-,식약처('19)
6326,D016904-ZZ-AVG,D016904,음식,생크림케이크 6호B,2019,뚜레쥬르,72,195,3,-,-,13,65,-,6,-,식약처('19)
6327,D016905-ZZ-AVG,D016905,음식,생크림케이크4호E,2019,뚜레쥬르,73,190,3,-,-,14,70,-,5,-,식약처('19)
6328,D016906-ZZ-AVG,D016906,음식,"생크림2단케익(5호,3호)",2019,뚜레쥬르,70,220,4,-,-,15,75,-,7,-,식약처('19)
6329,D016907-ZZ-AVG,D016907,음식,달콤화이트초코케이크5호,2019,뚜레쥬르,71,240,4,-,-,23,95,-,4.8,-,식약처('19)
6330,D016908-ZZ-AVG,D016908,음식,러브스트로베리케이크,2019,뚜레쥬르,61,235,2,-,-,14,75,-,8,-,식약처('19)
6331,D016909-ZZ-AVG,D016909,음식,하트앤하트케이크,2019,뚜레쥬르,47,225,2,-,-,15,65,-,8,-,식약처('19)
6332,D016910-ZZ-AVG,D016910,음식,러브앤초코케이크,2019,뚜레쥬르,66,250,3,-,-,15,95,-,8,-,식약처('19)
6333,D016911-ZZ-AVG,D016911,음식,로맨틱홀리데이,2019,뚜레쥬르,68,265,3,-,-,14,90,-,8,-,식약처('19)
6334,D016912-ZZ-AVG,D016912,음식,클래식녹차케이크,2019,뚜레쥬르,56,285,3,-,-,14,80,-,8,-,식약처('19)
6335,D016913-ZZ-AVG,D016913,음식,달콤밀크초코케익4호,2019,뚜레쥬르,69,225,3,-,-,14,115,-,6,-,식약처('19)
6336,D016914-ZZ-AVG,D016914,음식,생크림케이크6호A,2019,뚜레쥬르,72,195,3,-,-,12,65,-,7,-,식약처('19)
6337,D016915-ZZ-AVG,D016915,음식,생크림케이크5호A,2019,뚜레쥬르,72,190,3,-,-,14,65,-,6,-,식약처('19)
6338,D016916-ZZ-AVG,D016916,음식,생크림케이크4호C,2019,뚜레쥬르,70,195,3,-,-,12,65,-,6,-,식약처('19)
6339,D016917-ZZ-AVG,D016917,음식,생크림케이크4호A,2019,뚜레쥬르,70,200,3,-,-,13,70,-,6,-,식약처('19)
6340,D016918-ZZ-AVG,D016918,음식,다크초코스퀘어,2019,뚜레쥬르,59,225,3,-,-,16,100,-,7,-,식약처('19)
6341,D016919-ZZ-AVG,D016919,음식,우리쌀케익,2019,뚜레쥬르,55,265,4,-,-,4,95,-,8,-,식약처('19)
6342,D016920-ZZ-AVG,D016920,음식,카페플라워,2019,뚜레쥬르,73,245,3,-,-,17,655,-,7,-,식약처('19)
6343,D016921-ZZ-AVG,D016921,음식,천사가전하는달콤초코하트케이크,2019,뚜레쥬르,60,225,3,-,-,17,75,-,8,-,식약처('19)
6344,D016922-ZZ-AVG,D016922,음식,하트를듬뿍담은쇼콜라스퀘어,2019,뚜레쥬르,71,260,4,-,-,17,130,-,7,-,식약처('19)
6345,D016923-ZZ-AVG,D016923,음식,초코패밀리케익5호,2019,뚜레쥬르,70,275,4,-,-,18,120,-,8,-,식약처('19)
6346,D016924-ZZ-AVG,D016924,음식,클래식녹차케이크 피스,2019,뚜레쥬르,60,240,3,-,-,13,105,-,8,-,식약처('19)
6347,D016925-ZZ-AVG,D016925,음식,정말진한초코케이크피스,2019,뚜레쥬르,85,235,3,-,-,18,90,-,7,-,식약처('19)
6348,D016926-ZZ-AVG,D016926,음식,고구마케이크(조각),2019,뚜레쥬르,115,315,4,-,-,30,75,-,8,-,식약처('19)
6349,D016927-ZZ-AVG,D016927,음식,클래식치즈케이크(조각),2019,뚜레쥬르,77,210,5,-,-,14,210,-,8,-,식약처('19)
6350,D016928-ZZ-AVG,D016928,음식,초코티라미수(조각),2019,뚜레쥬르,85,265,4,-,-,16,170,-,11,-,식약처('19)
6351,D016929-ZZ-AVG,D016929,음식,마스카포네티라미수피스,2019,뚜레쥬르,73,220,4,-,-,8,25,-,7,-,식약처('19)
6352,D016930-ZZ-AVG,D016930,음식,6호 3단 웨딩케익,2019,뚜레쥬르,59,240,3,-,-,13,80,-,8,-,식약처('19)
6353,D016931-ZZ-AVG,D016931,음식,디어마이프린세스,2019,뚜레쥬르,56,230,3,-,-,13,75,-,8,-,식약처('19)
6354,D016932-ZZ-AVG,D016932,음식,6호 3단 화이트케이크,2019,뚜레쥬르,61,255,3,-,-,16,80,-,8,-,식약처('19)
6355,D016933-ZZ-AVG,D016933,음식,6호2단화이트케이크(다리포함),2019,뚜레쥬르,60,245,3,-,-,13,85,-,8,-,식약처('19)
6356,D016934-ZZ-AVG,D016934,음식,6호 2단 화이트케이크,2019,뚜레쥬르,60,245,3,-,-,13,85,-,8,-,식약처('19)
6357,D016935-ZZ-AVG,D016935,음식,new 6호 3단 화이트케이크(다리포함),2019,뚜레쥬르,64,260,3,-,-,18,85,-,8,-,식약처('19)
6358,D016936-ZZ-AVG,D016936,음식,5호 2단 초콜릿 케이크,2019,뚜레쥬르,71,260,3,-,-,15,110,-,8,-,식약처('19)
6359,D016937-ZZ-AVG,D016937,음식,뚜레쥬르 휭거마드레느,2019,뚜레쥬르,13,60,1,-,-,2,20,-,1.8,-,식약처('19)
6360,D016938-ZZ-AVG,D016938,음식,바닐라마카롱,2019,뚜레쥬르,17,85,1,-,-,9,10,-,1.5,-,식약처('19)
6361,D016939-ZZ-AVG,D016939,음식,패션마카롱,2019,뚜레쥬르,17,70,1,-,-,8,10,-,1.1,-,식약처('19)
6362,D016940-ZZ-AVG,D016940,음식,산딸기마카롱,2019,뚜레쥬르,17,75,1,-,-,9,10,-,1.3,-,식약처('19)
6363,D016941-ZZ-AVG,D016941,음식,블루베리마카롱,2019,뚜레쥬르,17,70,1,-,-,7,10,-,0.8,-,식약처('19)
6364,D016942-ZZ-AVG,D016942,음식,녹차마카롱,2019,뚜레쥬르,17,90,1,-,-,8,10,-,2.3,-,식약처('19)
6365,D016943-ZZ-AVG,D016943,음식,초코마카롱,2019,뚜레쥬르,17,85,1,-,-,8,10,-,2.1,-,식약처('19)
6366,D016944-ZZ-AVG,D016944,음식,부드럽고촉촉한고구마케이크,2019,뚜레쥬르,75,231,5,-,-,22,80,-,2.2,-,식약처('19)
6367,D016945-ZZ-AVG,D016945,음식,부드럽고촉촉한치즈케이크,2019,뚜레쥬르,70,245,4,-,-,18,86,-,4.1,-,식약처('19)
6368,D016946-ZZ-AVG,D016946,음식,미니호두파이,2019,뚜레쥬르,110,490,10,-,-,21,105,-,8,-,식약처('19)
6369,D016947-ZZ-AVG,D016947,음식,녹차카스테라,2019,뚜레쥬르,50,140,3,-,-,18,35,-,0.8,-,식약처('19)
6370,D016948-ZZ-AVG,D016948,음식,허니 카스테라,2019,뚜레쥬르,50,140,3,-,-,19,35,-,0.8,-,식약처('19)
6371,D016949-ZZ-AVG,D016949,음식,부드러운 카스테라,2019,뚜레쥬르,95,320,11,-,-,30,50,-,3.4,-,식약처('19)
6372,D016950-ZZ-AVG,D016950,음식,베이비슈,2019,뚜레쥬르,36,95,1,-,-,4,15,-,4.4,-,식약처('19)
6373,D016951-ZZ-AVG,D016951,음식,한컵의부드러움초코쉬폰,2019,뚜레쥬르,60,200,4,-,-,17,130,-,2.2,-,식약처('19)
6374,D016952-ZZ-AVG,D016952,음식,한컵의부드러움우유쉬폰,2019,뚜레쥬르,60,205,4,-,-,15,115,-,1.9,-,식약처('19)
6375,D016953-ZZ-AVG,D016953,음식,쁘띠치즈머핀,2019,뚜레쥬르,70,290,5,-,-,11,80,-,8,-,식약처('19)
6376,D016954-ZZ-AVG,D016954,음식,쁘띠초코머핀,2019,뚜레쥬르,70,260,4,-,-,19,120,-,8,-,식약처('19)
6377,D016955-ZZ-AVG,D016955,음식,휭거마드레느(낱개),2019,뚜레쥬르,13,60,1,-,-,2,20,-,1.8,-,식약처('19)
6378,D016956-ZZ-AVG,D016956,음식,리얼브라우니,2019,뚜레쥬르,100,325,5,-,-,28,95,-,10,-,식약처('19)
6379,D016957-ZZ-AVG,D016957,음식,떠먹는 쁘띠 티라미수,2019,뚜레쥬르,99,325,4,-,-,16,70,-,15,-,식약처('19)
6380,D016958-ZZ-AVG,D016958,음식,맛있게 뜯어먹는 순우유 쉬폰,2019,뚜레쥬르,62,200,4,-,-,17,120,-,1.8,-,식약처('19)
6381,D016959-ZZ-AVG,D016959,음식,BBQ 치킨 치아바타,2019,뚜레쥬르,192,605,19,-,-,8,700,-,11,-,식약처('19)
6382,D016960-ZZ-AVG,D016960,음식,쉬림프카츠 샌드위치,2019,뚜레쥬르,220,435,13,-,-,7,690,-,1.9,-,식약처('19)
6383,D016961-ZZ-AVG,D016961,음식,추억의 옛날토스트,2019,뚜레쥬르,151,390,11,-,-,13,640,-,8,-,식약처('19)
6384,D016962-ZZ-AVG,D016962,음식,프리미엄 매콤 치킨버거,2019,뚜레쥬르,170,480,17,-,-,2,640,-,3.1,-,식약처('19)
6385,D016963-ZZ-AVG,D016963,음식,통밀 크랜베리치킨 샌드위치,2019,뚜레쥬르,130,290,14,-,-,9,430,-,2.8,-,식약처('19)
6386,D016964-ZZ-AVG,D016964,음식,단호박 새송이 샌드위치,2019,뚜레쥬르,250,400,10,-,-,10,480,-,3.6,-,식약처('19)
6387,D016965-ZZ-AVG,D016965,음식,크랜베리치킨패스트리,2019,뚜레쥬르,204,445,25,-,-,9,680,-,12,-,식약처('19)
6388,D016966-ZZ-AVG,D016966,음식,치즈어니언치킨샌드위치,2019,뚜레쥬르,123,290,13,-,-,3,510,-,5,-,식약처('19)
6389,D016967-ZZ-AVG,D016967,음식,단호박 호두강정 샌드위치,2019,뚜레쥬르,128,305,6,-,-,16,310,-,2.9,-,식약처('19)
6390,D016968-ZZ-AVG,D016968,음식,통밀 크랜베리치킨 & 단호박 호두강정 샌드위치,2019,뚜레쥬르,129,295,10,-,-,12,360,-,2.9,-,식약처('19)
6391,D016969-ZZ-AVG,D016969,음식,단호박 호두강정 & 뉴통밀후레쉬 샌드위치,2019,뚜레쥬르,216,300,8,-,-,13,430,-,3.7,-,식약처('19)
6392,D016970-ZZ-AVG,D016970,음식,크랜베리치킨 & 아삭햄치즈 패스트리,2019,뚜레쥬르,208,450,19,-,-,9,730,-,14,-,식약처('19)
6393,D016971-ZZ-AVG,D016971,음식,베이컨에그브리오쉬,2019,뚜레쥬르,135,355,14,-,-,7,740,-,7,-,식약처('19)
6394,D016972-ZZ-AVG,D016972,음식,스크램블에그브리오쉬,2019,뚜레쥬르,122,285,10,-,-,6,520,-,6,-,식약처('19)
6395,D016973-ZZ-AVG,D016973,음식,그릴드 떡갈비 샌드위치,2019,뚜레쥬르,193,295,12,-,-,4,700,-,20,-,식약처('19)
6396,D016974-ZZ-AVG,D016974,음식,브레드 브륄레,2019,뚜레쥬르,243,653,16,-,-,52,810,-,12,-,식약처('19)
6397,D016975-ZZ-AVG,D016975,음식,햄치즈 토스트,2019,뚜레쥬르,249,595,31,-,-,13,1230,-,11,-,식약처('19)
6398,D016976-ZZ-AVG,D016976,음식,치킨 클럽 퀘사디아,2019,뚜레쥬르,216,520,18,-,-,14,1180,-,10,-,식약처('19)
6399,D016977-ZZ-AVG,D016977,음식,치킨텐더 밸런스 랩,2019,뚜레쥬르,233,545,16,-,-,4,860,-,6,-,식약처('19)
6400,D016978-ZZ-AVG,D016978,음식,담백한 프로슈토 샌드위치,2019,뚜레쥬르,176,400,21,-,-,4,970,-,4,-,식약처('19)
6401,D016979-ZZ-AVG,D016979,음식,신선한 바질페스토 샌드위치,2019,뚜레쥬르,84,240,11,-,-,1,340,-,4.7,-,식약처('19)
6402,D016980-ZZ-AVG,D016980,음식,바질치킨 통밀 샌드위치,2019,뚜레쥬르,180,375,12,-,-,12,500,-,4.3,-,식약처('19)
6403,D016981-ZZ-AVG,D016981,음식,브리치즈 크라상 샌드위치,2019,뚜레쥬르,101,320,13,-,-,5,630,-,8,-,식약처('19)
6404,D016982-ZZ-AVG,D016982,음식,싱그러운 치킨텐더 그린 랩,2019,뚜레쥬르,270,500,19,-,-,5,790,-,8,-,식약처('19)
6405,D016983-ZZ-AVG,D016983,음식,바질페스토마요 스프레드,2019,뚜레쥬르,30,185,0.7,-,-,0.7,130,-,3.2,-,식약처('19)
6406,D016984-ZZ-AVG,D016984,음식,비프 불고기 샌드위치,2019,뚜레쥬르,215,435,21,-,-,11,880,-,3.6,-,식약처('19)
6407,D016985-ZZ-AVG,D016985,음식,리얼미트 칠리핫도그,2019,뚜레쥬르,145,370,14,-,-,8,870,-,8,-,식약처('19)
